date,year,period_in_year,revenue,profit,cash_reserves,market_share_pct,rd_investment,rd_projects_active,innovation_index,employee_count,employee_satisfaction,employee_turnover_pct,market_conditions,competitor_actions,major_events,strategic_decision_needed
1992-06-W3,18,18,7433021.61,975626.78,290888377.47,20.5,368523.24,10,100,50,95,5.25,stable,Routine competition,,NO
1992-07-W1,18,19,7385387.52,952677.53,291841055.0,20.5,371651.08,10,100,50,95,5.25,stable,Routine competition,,NO
1992-07-W2,18,20,7398722.76,934232.58,292775287.58,20.5,369269.38,10,100,50,95,5.25,stable,Routine competition,,NO
1992-07-W3,18,21,7232286.24,959129.43,293734417.01,20.5,369936.14,10,100,50,95,5.25,stable,Routine competition,,NO
1992-08-W1,18,22,7064079.81,906089.07,294640506.08,20.5,361614.31,10,100,50,95,5.25,stable,Routine competition,,NO
1992-08-W2,18,23,7070479.67,927059.91,295567565.99,20.5,353203.99,10,100,50,95,5.25,stable,Routine competition,,NO
1992-08-W3,18,24,7070558.32,973003.87,296540569.86,20.5,353523.98,10,100,50,95,5.25,stable,Routine competition,,NO
1992-09-W1,18,25,6913246.13,912654.96,297453224.82,20.5,353527.92,10,100,50,95,5.25,stable,Routine competition,,NO
1992-09-W2,18,26,6784275.84,926214.64,298379439.46,20.5,345662.31,10,100,50,95,5.25,stable,Routine competition,,NO
1992-09-W3,18,27,6567980.49,803737.2,299183176.66,20.5,339213.79,10,100,50,95,5.25,stable,Routine competition,,NO
1992-10-W1,18,28,6452468.25,812687.85,299995864.5,20.5,328399.02,10,100,50,95,5.25,stable,Routine competition,,NO
1992-10-W2,18,29,6131340.3,769013.2,300764877.7,20.5,322623.41,10,100,50,95,5.25,stable,Routine competition,,NO
1992-10-W3,18,30,5766373.12,713723.39,301478601.1,20.5,306567.01,10,100,50,95,5.25,stable,Routine competition,,NO
1992-11-W1,18,31,5662762.55,690923.25,302169524.35,20.5,288318.66,10,100,50,95,5.25,stable,Routine competition,,NO
1992-11-W2,18,32,5479939.91,685845.63,302855369.98,20.5,283138.13,10,100,50,95,5.25,stable,Routine competition,,NO
1992-11-W3,18,33,5292468.86,663285.09,303518655.07,20.5,273997.0,10,100,50,95,5.25,stable,Routine competition,,NO
1992-12-W1,18,34,5211809.9,669919.88,304188574.95,20.5,264623.44,10,100,50,95,5.25,stable,Routine competition,,NO
1992-12-W2,18,35,5093867.71,689787.93,304878362.87,20.5,260590.5,10,100,50,95,5.25,stable,Routine competition,,NO
1992-12-W3,18,36,4993709.98,599429.73,305477792.61,20.5,254693.39,10,100,50,95,5.25,stable,Routine competition,,NO
1992-01-W1,19,1,5011127.16,634788.97,306112581.58,20.5,249685.5,10,100,50,95,5.25,stable,Routine competition,,NO
1993-01-W2,19,2,4888489.45,648094.46,306760676.03,20.5,250556.36,10,100,50,95,5.25,stable,Routine competition,,NO
1993-01-W3,19,3,4928334.92,646140.59,307406816.63,20.5,244424.47,10,100,50,95,5.25,stable,Routine competition,,NO
1993-02-W1,19,4,4902274.88,655752.72,308062569.35,20.5,246416.75,10,100,50,95,5.25,stable,Routine competition,,NO
1993-02-W2,19,5,5039875.22,648603.54,308711172.88,20.5,245113.74,10,100,50,95,5.25,stable,Routine competition,,NO
1993-02-W3,19,6,5130439.37,679049.76,309390222.64,20.5,251993.76,10,100,50,95,5.25,stable,Routine competition,,NO
1993-03-W1,19,7,5377493.9,689173.92,310079396.56,20.5,256521.97,10,100,50,95,5.25,stable,Routine competition,,NO
1993-03-W2,19,8,5628732.52,730603.31,310809999.87,20.5,268874.7,10,100,50,95,5.25,stable,Routine competition,,NO
1993-03-W3,19,9,5794795.85,799375.39,311609375.26,20.5,281436.63,10,100,50,95,5.25,stable,Routine competition,,NO
1993-04-W1,19,10,6072286.01,761975.91,312371351.17,20.5,289739.79,10,100,50,95,5.25,stable,Routine competition,,NO
1993-04-W2,19,11,6297686.75,857752.68,313229103.85,20.5,303614.3,10,100,50,95,5.25,stable,Routine competition,,NO
1993-04-W3,19,12,6439365.07,813936.65,314043040.5,20.5,314884.34,10,100,50,95,5.25,stable,Routine competition,,NO
1993-05-W1,19,13,6638869.55,902175.53,314945216.03,20.5,321968.25,10,100,50,95,5.25,stable,Routine competition,,NO
1993-05-W2,19,14,6767197.76,937842.76,315883058.78,20.5,331943.48,10,100,50,95,5.25,stable,Routine competition,,NO
1993-05-W3,19,15,6867602.54,925617.88,316808676.67,20.5,338359.89,10,100,50,95,5.25,stable,M&A activity in sector,,NO
1993-06-W1,19,16,6850865.02,876775.92,317685452.59,20.5,343380.13,10,100,50,95,5.25,stable,Routine competition,,NO
1993-06-W2,19,17,6888380.58,914769.48,318600222.07,20.5,342543.25,10,100,50,95,5.25,stable,Routine competition,,NO
1993-06-W3,19,18,7078915.08,912159.09,319512381.16,20.5,344419.03,10,100,50,95,5.25,stable,Routine competition,,NO
1993-07-W1,19,19,7286177.43,971016.13,320483397.29,20.5,353945.75,10,100,50,95,5.25,stable,Routine competition,,NO
1993-07-W2,19,20,7274862.82,950467.27,321433864.56,20.5,364308.87,10,100,50,95,5.25,stable,Routine competition,,NO
1993-07-W3,19,21,7065111.14,939550.18,322373414.74,20.5,363743.14,10,100,50,95,5.25,stable,Routine competition,,NO
1993-08-W1,19,22,6878258.64,925634.98,323299049.72,20.5,353255.56,10,100,50,95,5.25,stable,Routine competition,,NO
1993-08-W2,19,23,6844667.16,879980.51,324179030.22,20.5,343912.93,10,100,50,95,5.25,stable,Routine competition,,NO
1993-08-W3,19,24,6619156.7,848315.23,325027345.45,20.5,342233.36,10,100,50,95,5.25,stable,Routine competition,,NO
1993-09-W1,19,25,6257551.35,786892.35,325814237.8,20.5,330957.84,10,100,50,95,5.25,stable,Routine competition,,NO
1993-09-W2,19,26,6101533.65,806675.19,326620912.99,20.5,312877.57,10,100,50,95,5.25,stable,Routine competition,,NO
1993-09-W3,19,27,5848423.63,776935.91,327397848.9,20.5,305076.68,10,100,50,95,5.25,stable,Routine competition,,NO
1993-10-W1,19,28,5606894.67,702666.19,328100515.08,20.5,292421.18,10,100,50,95,5.25,stable,Routine competition,,NO
1993-10-W2,19,29,5539540.57,741070.79,328841585.87,20.5,280344.73,10,100,50,95,5.25,stable,Routine competition,,NO
1993-10-W3,19,30,5538845.65,774784.44,329616370.31,20.5,276977.03,10,100,50,95,5.25,stable,Routine competition,,NO
1993-11-W1,19,31,5447939.08,705426.66,330321796.96,20.5,276942.28,10,100,50,95,5.25,stable,Routine competition,,NO
1993-11-W2,19,32,5214166.22,724678.21,331046475.17,20.5,272396.95,10,100,50,95,5.25,stable,Routine competition,,NO
1993-11-W3,19,33,5154711.75,702389.56,331748864.73,20.5,260708.31,10,100,50,95,5.25,stable,Routine competition,,NO
1993-12-W1,19,34,5092470.23,650521.98,332399386.71,20.5,257735.59,10,100,50,95,5.25,stable,Routine competition,,NO
1993-12-W2,19,35,5040527.04,654498.38,333053885.09,20.5,254623.51,10,100,50,95,5.25,stable,Routine competition,,NO
1993-12-W3,19,36,5120407.03,646121.23,333700006.32,20.5,252026.35,10,100,50,95,5.25,stable,Price war initiated,,NO
1993-01-W1,20,1,5151483.86,711024.93,334411031.25,20.5,256020.35,10,100,50,95,5.25,stable,Routine competition,,NO
1994-01-W2,20,2,5176216.45,680369.71,335091400.96,20.5,257574.19,10,100,50,95,5.25,stable,Routine competition,,NO
1994-01-W3,20,3,5142212.19,664703.57,335756104.54,20.5,258810.82,10,100,50,95,5.25,stable,Routine competition,,NO
1994-02-W1,20,4,5318160.92,694292.91,336450397.45,20.5,257110.61,10,100,50,95,5.25,stable,Routine competition,,NO
1994-02-W2,20,5,5434923.85,705009.33,337155406.78,20.5,265908.05,10,100,50,95,5.25,stable,Routine competition,,NO
1994-02-W3,20,6,5666226.96,744853.13,337900259.91,20.5,271746.19,10,100,50,95,5.25,stable,Routine competition,,NO
1994-03-W1,20,7,5733741.99,769362.56,338669622.47,20.5,283311.35,10,100,50,95,5.25,stable,Routine competition,,NO
1994-03-W2,20,8,5944680.23,780336.87,339449959.34,20.5,286687.1,10,100,50,95,5.25,stable,Routine competition,,NO
1994-03-W3,20,9,6085125.33,798068.74,340248028.09,20.5,297234.01,10,100,50,95,5.25,stable,Routine competition,,NO
1994-04-W1,20,10,6272022.58,816011.08,341064039.17,20.5,304256.27,10,100,50,95,5.25,stable,Routine competition,,NO
1994-04-W2,20,11,6358999.94,801493.06,341865532.23,20.5,313601.13,10,100,50,95,5.25,stable,Routine competition,,NO
1994-04-W3,20,12,6488917.87,832211.69,342697743.92,20.5,317950.0,10,100,50,95,5.25,stable,Routine competition,,NO
1994-05-W1,20,13,6700478.1,826499.74,343524243.66,20.5,324445.89,10,100,50,95,5.25,stable,Routine competition,,NO
1994-05-W2,20,14,6934033.83,935067.67,344459311.33,20.5,335023.9,10,100,50,95,5.25,stable,Routine competition,,NO
1994-05-W3,20,15,7080002.08,927735.99,345387047.32,20.5,346701.69,10,100,50,95,5.25,stable,Routine competition,,NO
1994-06-W1,20,16,6933402.97,900849.33,346287896.64,20.5,354000.1,10,100,50,95,5.25,stable,Routine competition,,NO
1994-06-W2,20,17,7140072.95,909690.74,347197587.38,20.5,346670.15,10,100,50,95,5.25,stable,Routine competition,,NO
1994-06-W3,20,18,7375834.83,979961.57,348177548.95,20.5,357003.65,10,100,50,95,5.25,stable,Routine competition,,NO
1994-07-W1,20,19,7335052.58,925757.14,349103306.1,20.5,368791.74,10,100,50,95,5.25,stable,Routine competition,,NO
1994-07-W2,20,20,7367506.46,959378.08,350062684.18,20.5,366752.63,10,100,50,95,5.25,stable,Routine competition,,NO
1994-07-W3,20,21,7386011.67,954209.09,351016893.27,20.5,368375.32,10,100,50,95,5.25,stable,Routine competition,,NO
1994-08-W1,20,22,7369566.15,976767.11,351993660.38,20.5,369300.58,10,100,50,95,5.25,stable,Routine competition,,NO
1994-08-W2,20,23,7125716.61,925408.79,352919069.17,20.5,368478.31,10,100,50,95,5.25,stable,Routine competition,,NO
1994-08-W3,20,24,6928752.1,821595.89,353740665.06,20.5,356285.83,10,100,50,95,5.25,stable,Routine competition,,NO
1994-09-W1,20,25,6628113.66,859259.92,354599924.98,20.5,346437.6,10,100,50,95,5.25,stable,Routine competition,,NO
1994-09-W2,20,26,6303434.57,781662.04,355381587.02,20.5,331405.68,10,100,50,95,5.25,stable,Routine competition,,NO
1994-09-W3,20,27,6020629.89,779888.47,356161475.5,20.5,315171.73,10,100,50,95,5.25,stable,Routine competition,,NO
1994-10-W1,20,28,5840991.72,752779.05,356914254.55,20.5,301031.49,10,100,50,95,5.25,stable,Routine competition,,NO
1994-10-W2,20,29,5666978.82,717774.03,357632028.58,20.5,292049.59,10,100,50,95,5.25,stable,Routine competition,,NO
1994-10-W3,20,30,5472040.54,680202.2,358312230.77,20.5,283348.94,10,100,50,95,5.25,stable,Routine competition,,NO
1994-11-W1,20,31,5278697.45,657250.39,358969481.17,20.5,273602.03,10,100,50,95,5.25,stable,Routine competition,,NO
1994-11-W2,20,32,5156124.92,665847.17,359635328.33,20.5,263934.87,10,100,50,95,5.25,stable,Routine competition,,NO
1994-11-W3,20,33,5018616.18,649976.61,360285304.95,20.5,257806.25,10,100,50,95,5.25,stable,Routine competition,,NO
1994-12-W1,20,34,4935209.51,662382.23,360947687.17,20.5,250930.81,10,100,50,95,5.25,stable,Routine competition,,NO
1994-12-W2,20,35,4961869.24,655553.04,361603240.22,20.5,246760.48,10,100,50,95,5.25,stable,Routine competition,,NO
1994-12-W3,20,36,4859419.6,678238.01,362281478.23,20.5,248093.46,10,100,50,95,5.25,stable,Routine competition,,NO
1994-01-W1,21,1,4956520.97,651752.78,362933231.01,20.5,242970.98,10,100,50,95,5.25,stable,Routine competition,,NO
1995-01-W2,21,2,4887688.17,603620.75,363536851.77,20.5,247826.05,10,100,50,95,5.25,stable,Routine competition,,NO
1995-01-W3,21,3,4870370.68,662641.47,364199493.24,20.5,244384.41,10,100,50,95,5.25,stable,Routine competition,,NO
1995-02-W1,21,4,4961819.91,620754.04,364820247.27,20.5,243518.53,10,100,50,95,5.25,stable,Routine competition,,NO
1995-02-W2,21,5,5156283.7,691254.55,365511501.82,20.5,248091.0,10,100,50,95,5.25,stable,Routine competition,,NO
1995-02-W3,21,6,5313487.25,668953.87,366180455.69,20.5,257814.19,10,100,50,95,5.25,stable,Routine competition,,NO
1995-03-W1,21,7,5307767.99,691725.17,366872180.86,20.5,265674.36,10,100,50,95,5.25,stable,Routine competition,,NO
1995-03-W2,21,8,5479445.88,726032.08,367598212.94,20.5,265388.4,10,100,50,95,5.25,stable,Routine competition,,NO
1995-03-W3,21,9,5677866.15,760916.56,368359129.5,20.5,273972.29,10,100,50,95,5.25,stable,Routine competition,,NO
1995-04-W1,21,10,5835802.46,751467.28,369110596.77,20.5,283893.31,10,100,50,95,5.25,stable,Routine competition,,NO
1995-04-W2,21,11,5784722.91,749461.36,369860058.13,20.5,291790.12,10,100,50,95,5.25,stable,Routine competition,,NO
1995-04-W3,21,12,5848604.57,774014.16,370634072.29,20.5,289236.15,10,100,50,95,5.25,stable,Routine competition,,NO
1995-05-W1,21,13,5989653.53,767952.74,371402025.04,20.5,292430.23,10,100,50,95,5.25,stable,Routine competition,,NO
1995-05-W2,21,14,6072757.87,778180.04,372180205.07,20.5,299482.68,10,100,50,95,5.25,stable,Routine competition,,NO
1995-05-W3,21,15,6174323.96,787633.43,372967838.5,20.5,303637.89,10,100,50,95,5.25,stable,Routine competition,,NO
1995-06-W1,21,16,6293669.36,807926.72,373775765.23,20.5,308716.2,10,100,50,95,5.25,stable,Routine competition,,NO
1995-06-W2,21,17,6434215.18,812809.39,374588574.61,20.5,314683.47,10,100,50,95,5.25,stable,Routine competition,,NO
1995-06-W3,21,18,6491018.13,861995.26,375450569.87,20.5,321710.76,10,100,50,95,5.25,stable,Routine competition,,NO
1995-07-W1,21,19,6603948.96,890870.39,376341440.27,20.5,324550.91,10,100,50,95,5.25,stable,Routine competition,,NO
1995-07-W2,21,20,6478039.61,809575.67,377151015.94,20.5,330197.45,10,100,50,95,5.25,stable,Routine competition,,NO
1995-07-W3,21,21,6563039.0,840669.66,377991685.6,20.5,323901.98,10,100,50,95,5.25,stable,Routine competition,,NO
1995-08-W1,21,22,6547348.0,832227.81,378823913.4,20.5,328151.95,10,100,50,95,5.25,stable,Routine competition,,NO
1995-08-W2,21,23,6461839.3,841138.79,379665052.2,20.5,327367.4,10,100,50,95,5.25,stable,Routine competition,,NO
1995-08-W3,21,24,6301117.81,803345.55,380468397.74,20.5,323091.97,10,100,50,95,5.25,stable,Routine competition,,NO
1995-09-W1,21,25,6062602.46,777701.26,381246099.0,20.5,315055.89,10,100,50,95,5.25,stable,Routine competition,,NO
1995-09-W2,21,26,5842156.44,748950.65,381995049.65,20.5,303130.12,10,100,50,95,5.25,stable,Routine competition,,NO
1995-09-W3,21,27,5716186.52,707766.75,382702816.4,20.5,292107.82,10,100,50,95,5.25,stable,Routine competition,,NO
1995-10-W1,21,28,5425986.64,718080.48,383420896.88,20.5,285809.33,10,100,50,95,5.25,stable,Routine competition,,NO
1995-10-W2,21,29,5271459.19,668419.87,384089316.75,20.5,271299.33,10,100,50,95,5.25,stable,Routine competition,,NO
1995-10-W3,21,30,5147229.73,694669.36,384783986.11,20.5,263572.96,10,100,50,95,5.25,stable,Routine competition,,NO
1995-11-W1,21,31,5017409.08,636809.58,385420795.69,20.5,257361.49,10,100,50,95,5.25,stable,Routine competition,,NO
1995-11-W2,21,32,4938270.84,639608.07,386060403.76,20.5,250870.45,10,100,50,95,5.25,stable,Routine competition,,NO
1995-11-W3,21,33,4907260.91,641230.28,386701634.03,20.5,246913.54,10,100,50,95,5.25,stable,Routine competition,,NO
1995-12-W1,21,34,4922229.01,640952.41,387342586.44,20.5,245363.05,10,100,50,95,5.25,stable,Routine competition,,NO
1995-12-W2,21,35,4775535.25,599614.43,387942200.87,20.5,246111.45,10,100,50,95,5.25,stable,Routine competition,,NO
1995-12-W3,21,36,4780166.87,598683.33,388540884.2,20.5,238776.76,10,100,50,95,5.25,stable,Routine competition,,NO
1995-01-W1,22,1,4871255.3,628916.83,389169801.02,20.5,239008.34,10,100,50,95,5.25,stable,Routine competition,,NO
1996-01-W2,22,2,4847949.26,639757.42,389809558.45,20.5,243562.76,10,100,50,95,5.25,stable,Routine competition,,NO
1996-01-W3,22,3,4856294.87,676175.64,390485734.09,20.5,242397.46,10,100,50,95,5.25,stable,Routine competition,,NO
1996-02-W1,22,4,4937970.09,615622.5,391101356.59,20.5,242814.74,10,100,50,95,5.25,stable,Routine competition,,NO
1996-02-W2,22,5,4934656.58,607841.01,391709197.6,20.5,246898.5,10,100,50,95,5.25,stable,Routine competition,,NO
1996-02-W3,22,6,4956238.59,668141.26,392377338.86,20.5,246732.83,10,100,50,95,5.25,stable,Routine competition,,NO
1996-03-W1,22,7,5183666.41,682220.75,393059559.61,20.5,247811.93,10,100,50,95,5.25,stable,Routine competition,,NO
1996-03-W2,22,8,5270882.23,688390.17,393747949.78,20.5,259183.32,10,100,50,95,5.25,stable,Routine competition,,NO
1996-03-W3,22,9,5613979.45,770129.66,394518079.44,20.5,263544.11,10,100,50,95,5.25,stable,Routine competition,,NO
1996-04-W1,22,10,5820932.72,792055.09,395310134.53,20.5,280698.97,10,100,50,95,5.25,stable,Routine competition,,NO
1996-04-W2,22,11,6048491.1,833701.92,396143836.45,20.5,291046.64,10,100,50,95,5.25,stable,Routine competition,,NO
1996-04-W3,22,12,6243052.16,806842.64,396950679.09,20.5,302424.55,10,100,50,95,5.25,stable,Routine competition,,NO
1996-05-W1,22,13,6451332.61,845164.47,397795843.55,20.5,312152.61,10,100,50,95,5.25,stable,Routine competition,,NO
1996-05-W2,22,14,6704343.23,824538.49,398620382.05,20.5,322566.63,10,100,50,95,5.25,stable,Routine competition,,NO
1996-05-W3,22,15,6802549.71,910444.52,399530826.57,20.5,335217.16,10,100,50,95,5.25,stable,Routine competition,,NO
1996-06-W1,22,16,7073276.44,942715.64,400473542.21,20.5,340127.49,10,100,50,95,5.25,stable,Routine competition,,NO
1996-06-W2,22,17,7067769.78,918293.5,401391835.71,20.5,353663.82,10,100,50,95,5.25,stable,Routine competition,,NO
1996-06-W3,22,18,7208950.62,927701.68,402319537.39,20.5,353388.49,10,100,50,95,5.25,stable,Routine competition,,NO
1996-07-W1,22,19,7253544.81,989942.68,403309480.07,20.5,360447.53,10,100,50,95,5.25,stable,Routine competition,,NO
1996-07-W2,22,20,7165862.69,912298.46,404221778.53,20.5,362677.24,10,100,50,95,5.25,stable,Routine competition,,NO
1996-07-W3,22,21,6942855.66,843869.38,405065647.91,20.5,358293.13,10,100,50,95,5.25,stable,Routine competition,,NO
1996-08-W1,22,22,6978356.71,917112.36,405982760.27,20.5,347142.78,10,100,50,95,5.25,stable,Routine competition,,NO
1996-08-W2,22,23,6896052.74,937610.77,406920371.04,20.5,348917.84,10,100,50,95,5.25,stable,Routine competition,,NO
1996-08-W3,22,24,6781076.37,867488.92,407787859.96,20.5,344802.64,10,100,50,95,5.25,stable,Routine competition,,NO
1996-09-W1,22,25,6726013.94,899044.1,408686904.06,20.5,339053.82,10,100,50,95,5.25,stable,Routine competition,,NO
1996-09-W2,22,26,6669857.58,863915.94,409550820.0,20.5,336300.7,10,100,50,95,5.25,stable,Routine competition,,NO
1996-09-W3,22,27,6482232.35,855629.19,410406449.19,20.5,333492.88,10,100,50,95,5.25,stable,Routine competition,,NO
1996-10-W1,22,28,6264420.75,794380.28,411200829.47,20.5,324111.62,10,100,50,95,5.25,stable,Routine competition,,NO
1996-10-W2,22,29,6007301.52,777649.1,411978478.57,20.5,313221.04,10,100,50,95,5.25,stable,Routine competition,,NO
1996-10-W3,22,30,5701302.47,718717.65,412697196.22,20.5,300365.08,10,100,50,95,5.25,stable,Routine competition,,NO
1996-11-W1,22,31,5590762.45,691137.76,413388333.98,20.5,285065.12,10,100,50,95,5.25,stable,Routine competition,,NO
1996-11-W2,22,32,5438937.63,686893.67,414075227.66,20.5,279538.12,10,100,50,95,5.25,stable,Routine competition,,NO
1996-11-W3,22,33,5303718.43,687587.77,414762815.42,20.5,271946.88,10,100,50,95,5.25,stable,Routine competition,,NO
1996-12-W1,22,34,5308392.77,651499.37,415414314.8,20.5,265185.92,10,100,50,95,5.25,stable,Routine competition,,NO
1996-12-W2,22,35,5238260.98,636981.18,416051295.98,20.5,265419.64,10,100,50,95,5.25,stable,Routine competition,,NO
1996-12-W3,22,36,5100875.11,644228.32,416695524.3,20.5,261913.05,10,100,50,95,5.25,stable,Routine competition,,NO
1996-01-W1,23,1,5183573.9,659919.66,417355443.96,20.5,255043.76,10,100,50,95,5.25,stable,All competitors rejecting as wasteful,"💡 ‘Project Quantum Leap’ proposed: Revolutionary, 80% fail rate",YES
1997-01-W2,23,2,5299486.81,673802.87,418029246.83,20.5,259178.7,10,100,50,95,5.25,stable,Routine competition,,NO
1997-01-W3,23,3,5426341.26,718845.2,418748092.03,20.5,264974.34,10,100,50,95,5.25,stable,Routine competition,,NO
1997-02-W1,23,4,5640801.36,733771.15,419481863.17,20.5,271317.06,10,100,50,95,5.25,stable,Routine competition,,NO
1997-02-W2,23,5,5656188.25,724068.3,420205931.48,20.5,282040.07,10,100,50,95,5.25,stable,Routine competition,,NO
1997-02-W3,23,6,5818022.39,757138.37,420963069.85,20.5,282809.41,10,100,50,95,5.25,stable,Routine competition,,NO
1997-03-W1,23,7,5991492.46,817070.02,421780139.87,20.5,290901.12,10,100,50,95,5.25,stable,Routine competition,,NO
1997-03-W2,23,8,6335921.46,805171.49,422585311.36,20.5,299574.62,10,100,50,95,5.25,stable,Routine competition,,NO
1997-03-W3,23,9,6669031.56,866320.39,423451631.75,20.5,316796.07,10,100,50,95,5.25,stable,Routine competition,,NO
1997-04-W1,23,10,6788667.49,873905.93,424325537.68,20.5,333451.58,10,100,50,95,5.25,stable,Routine competition,,NO
